SongID,Cluster_Num,Cluster_Name
Theme From Raging Bull (Cavalleria Rusticana)Joel Diamond,9,In My Feels
Theme From Taras Bulba (The Wishing Star)Jerry Butler,10,Time Machine
Theme From The Dukes Of Hazzard (Good Ol' Boys)Waylon,0,Chill Kickback
Theme From The Wild AngelsDavie Allan And The Arrows,9,In My Feels
Then Came YouT.P.E.,0,Chill Kickback
Then He Kissed MeThe Crystals,8,Songs You Forgot About
Then I'll Count AgainJohnny Tillotson,8,Songs You Forgot About
Then What?Clay Walker,6,Let's Dance
Then You Can Tell Me GoodbyeEddy Arnold,10,Time Machine
Then You Can Tell Me GoodbyeThe Casinos,9,In My Feels
ThenBrad Paisley,2,"Bro, I'm Sad"
There Ain't No WayLobo,0,Chill Kickback
There But For The Grace Of God Go IMachine,3,Sing Along
There Comes A TimeJack Scott,10,Time Machine
There Goes Another Love SongThe Outlaws,6,Let's Dance
There Goes My BabyCharlie Wilson,12,College Tailgate
There Goes My BabyDonna Summer,11,Nostalgia
There Goes My BabyThe Drifters,8,Songs You Forgot About
There Goes My BabyUsher,12,College Tailgate
There Goes My EverythingJack Greene,10,Time Machine
There Goes My HeartJoni James,10,Time Machine
There Goes My LifeKenny Chesney,2,"Bro, I'm Sad"
There Is A MountainDonovan,8,Songs You Forgot About
There It IsGinuwine,12,College Tailgate
There It IsTyrone Davis,11,Nostalgia
There Must Be A WayJimmy Roselli,10,Time Machine
There Must Be A WayJoni James,8,Songs You Forgot About
There Must Be An AngelEurythmics,12,College Tailgate
There Never Was A TimeJeannie C. Riley,1,Day Drinking
There She GoesBabyface,3,Sing Along
There She GoesJerry Wallace,10,Time Machine
There She GoesSixpence None The Richer,12,College Tailgate
There Was A TimeGene Chandler,0,Chill Kickback
There Will Never Be Any Peace (Until God Is Seated At The Conference Table)The Chi-lites,8,Songs You Forgot About
There Won't Be AnymoreCharlie Rich,11,Nostalgia
There You AreMartina McBride,1,Day Drinking
There You AreSam Salter,2,"Bro, I'm Sad"
There You GoP!nk,3,Sing Along
There You Have ItBlackHawk,3,Sing Along
There You'll BeFaith Hill,2,"Bro, I'm Sad"
"There, I've Said It AgainSam Cooke",10,Time Machine
There! I've Said It AgainBobby Vinton,10,Time Machine
There'll Be No Next TimeJackie Wilson,10,Time Machine
There'll Be Sad Songs (To Make You Cry)Billy Ocean,2,"Bro, I'm Sad"
There's A Moon Out TonightThe Capris,1,Day Drinking
There's A Party Going OnYvonne,7,Long Talks and Beach Walks
There's Gonna Be A ShowdownArchie Bell & The Drells,1,Day Drinking
There's Got To Be A Word!The Innocence,1,Day Drinking
There's No Living Without Your LovingPeter And Gordon,8,Songs You Forgot About
There's No Me Without YouThe Manhattans,2,"Bro, I'm Sad"
There's No Other (Like My Baby)The Crystals,10,Time Machine
There's No Other WayBlur,3,Sing Along
There's NothinSean Kingston Featuring Elan & Juelz Santana,3,Sing Along
There's So Much Love All Around MeThe Three Degrees,0,Chill Kickback
There's Your TroubleDixie Chicks,3,Sing Along
"These Are Days10,000 Maniacs",0,Chill Kickback
These Are My PeopleRodney Atkins,12,College Tailgate
These Are The DaysO-Town,12,College Tailgate
These Arms Of MineOtis Redding,1,Day Drinking
These Boots Are Made For Walkin'Jessica Simpson,3,Sing Along
These Boots Are Made For Walkin'Nancy Sinatra,2,"Bro, I'm Sad"
These EyesThe Guess Who,11,Nostalgia
These HeauxBhad Bhabie,3,Sing Along
These WordsNatasha Bedingfield,3,Sing Along
They Don't Care About UsMichael Jackson,3,Sing Along
They Don't KnowJason Aldean,6,Let's Dance
They Don't KnowJon B,2,"Bro, I'm Sad"
They Don't Make Love Like They Used ToEddy Arnold,10,Time Machine
They Just Can't Stop It the (Games People Play)The Spinners,11,Nostalgia
They Like It SlowH-Town,2,"Bro, I'm Sad"
They Want EFXDas EFX,5,Who Tryin' to Drink?
Thieves In The TemplePrince,11,Nostalgia
Thin Line Between Love & HateThe Persuaders,2,"Bro, I'm Sad"
Thin Line Between Love And HatePretenders,11,Nostalgia
Things Can Only Get BetterHoward Jones,3,Sing Along
Things Just Ain't The SameDeborah Cox,3,Sing Along
Things That Never Cross A Man's MindKellie Pickler,4,Concert Pregame
ThingsBobby Darin,8,Songs You Forgot About
Think A Little LessMichael Ray,6,Let's Dance
Think About MeFleetwood Mac,3,Sing Along
Think I'm In LoveEddie Money,6,Let's Dance
Think Like A ManJennifer Hudson & Ne-Yo Featuring Rick Ross,3,Sing Along
Think Of LauraChristopher Cross,10,Time Machine
Think Of MeBuck Owens and The Buckaroos,0,Chill Kickback
Think Of YouUsher,11,Nostalgia
Think TwiceBrook Benton,10,Time Machine
Think TwiceCeline Dion,2,"Bro, I'm Sad"
Think TwiceJackie Wilson And LaVern Baker,8,Songs You Forgot About
ThinkAretha Franklin,11,Nostalgia
Thinkin' BackColor Me Badd,2,"Bro, I'm Sad"
Thinkin' Bout ItGerald Levert,7,Long Talks and Beach Walks
Thinkin' ProblemDavid Ball,11,Nostalgia
ThinkInformation Society,11,Nostalgia
Thinking About YouCalvin Harris Featuring Ayah Marar,3,Sing Along
"Thinking Of YouEarth, Wind & Fire",11,Nostalgia
Thinking Of YouGrandmaster Slice,11,Nostalgia
Thinking Of YouLoggins & Messina,11,Nostalgia
Thinking Of YouPaul Davis,0,Chill Kickback
Thinking Out LoudEd Sheeran,12,College Tailgate
Third Rate RomanceAmazing Rhythm Aces,8,Songs You Forgot About
Third Rock From The SunJoe Diffie,6,Let's Dance
Third Time Lucky (First Time I Was A Fool)Foghat,4,Concert Pregame
This & ThatMichael Penn,11,Nostalgia
This AfternoonNickelback,6,Let's Dance
This Ain't Nothin'Craig Morgan,6,Let's Dance
This Beat Is HotB.G. The Prince Of Rap,3,Sing Along
This ChristmasChris Brown,12,College Tailgate
This Could Be The NightLoverboy,2,"Bro, I'm Sad"
This Could Be The OneBad Company,6,Let's Dance
This Empty PlaceDionne Warwick,11,Nostalgia
This FeelingThe Chainsmokers Featuring Kelsea Ballerini,12,College Tailgate
This Friendly WorldFabian,10,Time Machine
This Girl (Has Turned Into A Woman)Mary Macgregor,9,In My Feels
This Girl Is A Woman NowGary Puckett And The Union Gap,10,Time Machine
This Golden RingThe Fortunes,8,Songs You Forgot About
This Guy's In Love With YouHerb Alpert,10,Time Machine
This Is All I AskBurl Ives,10,Time Machine
This Is All I AskTony Bennett,10,Time Machine
This Is AmericaChildish Gambino,3,Sing Along
This Is Country MusicBrad Paisley,12,College Tailgate
"This Is For The Lover In YouBabyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",11,Nostalgia
This Is GospelPanic! At The Disco,6,Let's Dance
This Is How A Heart BreaksRob Thomas,6,Let's Dance
This Is How We PartyS.O.A.P.,4,Concert Pregame
This Is ItDan Hartman,7,Long Talks and Beach Walks
This Is ItJim Reeves,10,Time Machine
This Is ItKenny Loggins,11,Nostalgia
This Is ItMelba Moore,3,Sing Along
This Is ItScotty McCreery,6,Let's Dance
This Is LoveOak,8,Songs You Forgot About
This Is MeDream,3,Sing Along
This Is MeKeala Settle & The Greatest Showman Ensemble,6,Let's Dance
This Is My CountryThe Impressions,8,Songs You Forgot About
This Is My NightChaka Khan,0,Chill Kickback
This Is My NowJordin Sparks,6,Let's Dance
This Is My PrayerTheola Kilgore,1,Day Drinking
This Is My SongPetula Clark,10,Time Machine
This Is Ponderous2nu,11,Nostalgia
This Is The Last TimeLaura Enea,0,Chill Kickback
This Is The NightClay Aiken,2,"Bro, I'm Sad"
This Is The Right TimeLisa Stansfield,11,Nostalgia
This Is The Thanks I GetBarbara Lynn,8,Songs You Forgot About
This Is The TimeBilly Joel,2,"Bro, I'm Sad"
This Is The World CallingBob Geldof,0,Chill Kickback
This Is What It Feels LikeArmin van Buuren Featuring Trevor Guthrie,12,College Tailgate
This Is What You Came ForCalvin Harris Featuring Rihanna,12,College Tailgate
This Is Your NightAmber,3,Sing Along
This Is Your SongDon Goodwin,8,Songs You Forgot About
This KissFaith Hill,6,Let's Dance
This Land Is Your LandThe New Christy Minstrels,8,Songs You Forgot About
This Little Girl's Gone Rockin'Ruth Brown,8,Songs You Forgot About
This Little GirlDion,10,Time Machine
This LoveBad Company,11,Nostalgia
This Magic MomentThe Drifters,6,Let's Dance
This Man Is MineHeart,11,Nostalgia
This MasqueradeGeorge Benson,1,Day Drinking
This Moment In TimeEngelbert Humperdinck,2,"Bro, I'm Sad"
This Must Be The Place (Naive Melody)Talking Heads,3,Sing Along
This Night Won't Last ForeverBill LaBounty,11,Nostalgia
This Ol' CowboyThe Marshall Tucker Band,0,Chill Kickback
This Old Heart Of MineRod Stewart,3,Sing Along
This Ole BoyCraig Morgan,3,Sing Along
This One's For The ChildrenNew Kids On The Block,11,Nostalgia
This One's For The GirlsMartina McBride,3,Sing Along
This One's For YouBarry Manilow,2,"Bro, I'm Sad"
This Should Go On ForeverRod Bernard,8,Songs You Forgot About
This Sporting LifeIan Whitcomb And Bluesville,8,Songs You Forgot About
This Time I Know It's For RealDonna Summer,0,Chill Kickback
This Time It's RealTower Of Power,0,Chill Kickback
This TimeINXS,0,Chill Kickback
This TimeTroy Shondell,10,Time Machine
This TownFrank Sinatra,4,Concert Pregame
This Used To Be My PlaygroundMadonna,2,"Bro, I'm Sad"
This Will Be A Night To RememberEddie Holman,7,Long Talks and Beach Walks
This Woman's WorkMaxwell,2,"Bro, I'm Sad"
This World We Love In (Il Cielo In Una Stanza)Mina,10,Time Machine
Thoia ThoingR. Kelly,5,Who Tryin' to Drink?
Thorn In My SideEurythmics,3,Sing Along
Those Oldies But Goodies (Remind Me Of You)Little Caesar and The Romans,10,Time Machine
ThotianaBlueface,5,Who Tryin' to Drink?
Thou Shalt Not StealJohn D. Loudermilk,8,Songs You Forgot About
Thread The NeedleClarence Carter,11,Nostalgia
Three Hearts In A TangleRoy Drusky,10,Time Machine
Three Little PigsGreen Jelly,6,Let's Dance
Three Nights A WeekFats Domino,10,Time Machine
Three O'Clock In The MorningBert Kaempfert And His Orchestra,9,In My Feels
Three Ring CircusBlue Magic,2,"Bro, I'm Sad"
Three StarsRuby Wright,8,Songs You Forgot About
Three Steps From The AltarShep And The Limelites,1,Day Drinking
Three Times In LoveTommy James,11,Nostalgia
Three Window CoupeThe Rip Chords,8,Songs You Forgot About
Three Wooden CrossesRandy Travis,2,"Bro, I'm Sad"
ThreeFuture & Young Thug,5,Who Tryin' to Drink?
Thrift ShopMacklemore & Ryan Lewis Featuring Wanz,5,Who Tryin' to Drink?
Thriller / Heads Will RollGlee Cast,3,Sing Along
ThrillerMichael Jackson,4,Concert Pregame
Through GlassStone Sour,12,College Tailgate
Through The Fire And FlamesDragonForce,6,Let's Dance
Through the FireChaka Khan,12,College Tailgate
Through The StormAretha Franklin & Elton John,0,Chill Kickback
Throw Your Hands UpL.V.,3,Sing Along
Throw Your Set In The AirCypress Hill,5,Who Tryin' to Drink?
Throwing It All AwayGenesis,12,College Tailgate
Thru Your PhoneCardi B,12,College Tailgate
Thug HolidayTrick Daddy Featuring LaTocha Scott,5,Who Tryin' to Drink?
Thuggish Ruggish BoneBone Thugs-N-Harmony,3,Sing Along
Thunder And LightningChi Coltrane,0,Chill Kickback
Thunder And LightningChicago,0,Chill Kickback
Thunder In My HeartLeo Sayer,0,Chill Kickback
Thunder IslandJay Ferguson,4,Concert Pregame
ThunderBoys Like Girls,12,College Tailgate
Ti AmoLaura Branigan,1,Day Drinking
Tic Tac ToeMeek Mill Featuring Kodak Black,5,Who Tryin' to Drink?
Tic Tic TacFruit De La Passion,0,Chill Kickback
TIC TOC6ix9ine Featuring Lil Baby,3,Sing Along
Tic TocLee Allen And His Band,9,In My Feels
Tic TocLords Of The Underground,5,Who Tryin' to Drink?
Tick TockVaughan Brothers,11,Nostalgia
TicksBrad Paisley,3,Sing Along
Tide Is HighAngelina,0,Chill Kickback
Tie A Yellow Ribbon Round The Ole Oak TreeDawn Featuring Tony Orlando,11,Nostalgia
Tie Me DownNew Boyz Featuring Ray J,5,Who Tryin' to Drink?
"Tie Me Kangaroo Down, SportRolf Harris",5,Who Tryin' to Drink?
TigerFabian,8,Songs You Forgot About
Tighten UpArchie Bell & The Drells,11,Nostalgia
Tighten UpThe Black Keys,12,College Tailgate
"Tighter, TighterAlive & Kicking",6,Let's Dance
Tightrope RideThe Doors,9,In My Feels
Tijuana TaxiHerb Alpert & The Tijuana Brass,9,In My Feels
Tik TokGlee Cast,3,Sing Along
Til It's GoneKenny Chesney,12,College Tailgate
Til You And Your Lover Are Lovers AgainEngelbert Humperdinck,1,Day Drinking
Till I Loved YouBarbra Streisand & Don Johnson,2,"Bro, I'm Sad"
Till I'm GoneTinie Tempah Featuring Wiz Khalifa,3,Sing Along
Till The End Of The DayThe Kinks,0,Chill Kickback
Till The World EndsBritney Spears Featuring Nicki Minaj & Ke$ha,12,College Tailgate
Till ThenThe Classics,10,Time Machine
Till There Was YouAnita Bryant,10,Time Machine
Till You Get EnoughThe Watts 103rd Street Rhythm Band,11,Nostalgia
TillThe Vogues,10,Time Machine
TimberPitbull Featuring Ke$ha,3,Sing Along
Time After TimeCyndi Lauper,2,"Bro, I'm Sad"
Time After TimeFrankie Ford,8,Songs You Forgot About
Time After TimeInoj,2,"Bro, I'm Sad"
Time After TimeTimmy T.,12,College Tailgate
Time And ChanceColor Me Badd,6,Let's Dance
Time And LoveBarbra Streisand,4,Concert Pregame
Time And TideBasia,2,"Bro, I'm Sad"
Time BombLake,8,Songs You Forgot About
Time For Letting GoJude Cole,11,Nostalgia
Time For Livin'Sly & The Family Stone,1,Day Drinking
Time For Livin'The Association,8,Songs You Forgot About
Time For Me To FlyREO Speedwagon,12,College Tailgate
Time For MiraclesAdam Lambert,6,Let's Dance
Time Has Come TodayThe Chambers Brothers,2,"Bro, I'm Sad"
Time In A BottleJim Croce,10,Time Machine
Time Marches OnRoy Hamilton,10,Time Machine
Time Of Our LivesPitbull & Ne-Yo,4,Concert Pregame
Time Of The SeasonThe Zombies,12,College Tailgate
Time PassagesAl Stewart,7,Long Talks and Beach Walks
Time SellerThe Spencer Davis Group,12,College Tailgate
Time To Get DownThe O'Jays,11,Nostalgia
Time Waits For No OneThe Friends Of Distinction,0,Chill Kickback
Time WarpGlee Cast,6,Let's Dance
Time WasThe Flamingos,10,Time Machine
Time Will TellTower Of Power,4,Concert Pregame
"Time, Love And TendernessMichael Bolton",6,Let's Dance
"Time, TimeEd Ames",10,Time Machine
TimeHootie & The Blowfish,12,College Tailgate
TimelessA Boogie Wit da Hoodie Featuring DJ SPINKING,5,Who Tryin' to Drink?
TimePozo Seco Singers,10,Time Machine
Times Like TheseFoo Fighters,6,Let's Dance
TimeThe Alan Parsons Project,2,"Bro, I'm Sad"
TimothyThe Buoys,0,Chill Kickback
Tin ManAmerica,1,Day Drinking
Tin ManMiranda Lambert,2,"Bro, I'm Sad"
Tin SoldierSmall Faces,12,College Tailgate
Tiny TimLaVern Baker,5,Who Tryin' to Drink?
Tip ToeRobert Parker,8,Songs You Forgot About
Tippy ToeingThe Harden Trio,8,Songs You Forgot About
Tips Of My FingersRoy Clark,10,Time Machine
TipsyJ-Kwon,5,Who Tryin' to Drink?
Tired Of Being AloneAl Green,11,Nostalgia
Tired Of Being BlondeCarly Simon,11,Nostalgia
Tired Of Toein' The LineRocky Burnette,4,Concert Pregame
Tired Of Waiting For YouThe Kinks,8,Songs You Forgot About
TitaniumDavid Guetta Featuring Sia,12,College Tailgate
TitleMeghan Trainor,3,Sing Along
TKOJustin Timberlake,7,Long Talks and Beach Walks
To A Sleeping BeautyJimmy Dean,1,Day Drinking
To Be LovedJackie Wilson,10,Time Machine
To Be With YouMr. Big,2,"Bro, I'm Sad"
"To Be Young, Gifted And BlackNina Simone",8,Songs You Forgot About
To Dream The DreamFrankie Miller,0,Chill Kickback
"To Each His OwnFaith, Hope And Charity",0,Chill Kickback
To Get To YouJerry Wallace,10,Time Machine
To Give (The Reason I Live)Frankie Valli,10,Time Machine
"To Know Him, Is To Love HimThe Teddy Bears",1,Day Drinking
To Know You Is To Love YouBobby Vinton,10,Time Machine
To Know You Is To Love YouPeter And Gordon,8,Songs You Forgot About
To Love SomebodyMichael Bolton,2,"Bro, I'm Sad"
To Love SomebodyThe Sweet Inspirations,10,Time Machine
To Make You Feel My LoveBilly Joel,2,"Bro, I'm Sad"
To Show I Love YouPeter And Gordon,1,Day Drinking
To Sir With LoveGlee Cast,1,Day Drinking
To Sir With LoveLulu,2,"Bro, I'm Sad"
"To Sir, With LoveHerbie Mann",8,Songs You Forgot About
To Susan On The West Coast WaitingDonovan,9,In My Feels
To The MaxDJ Khaled Featuring Drake,6,Let's Dance
To The Moon And BackSavage Garden,12,College Tailgate
To The Other Woman (I'm The Other Woman)Doris Duke,1,Day Drinking
To Wait For LoveHerb Alpert,10,Time Machine
Tobacco RoadThe Nashville Teens,11,Nostalgia
Today's The DayAmerica,11,Nostalgia
TodayBrad Paisley,2,"Bro, I'm Sad"
TodayThe New Christy Minstrels,10,Time Machine
ToesZac Brown Band,3,Sing Along
Together AgainBobby Sherman,4,Concert Pregame
Together AloneMelanie,10,Time Machine
Together ForeverLisette Melendez,3,Sing Along
Together ForeverRick Astley,3,Sing Along
Together Let's Find LoveThe 5th Dimension,4,Concert Pregame
TogethernessFrankie Avalon,8,Songs You Forgot About
TogetherThe Illusion,0,Chill Kickback
TogetherThe Intruders,1,Day Drinking
TomboyRonnie Dove,10,Time Machine
Tomorrow Doesn't Matter TonightStarship,12,College Tailgate
TomorrowChris Young,2,"Bro, I'm Sad"
Tongue TiedGrouplove,12,College Tailgate
Tonight (Best You Ever Had)John Legend Featuring Ludacris,12,College Tailgate
Tonight (Could Be The Night)The Velvets featuring Virgil Johnson,8,Songs You Forgot About
Tonight (I'm Lovin' You)Enrique Iglesias Featuring Ludacris & DJ Frank E,5,Who Tryin' to Drink?
Tonight I Fell In LoveThe Tokens,8,Songs You Forgot About
Tonight I Wanna Be Your ManAndy Griggs,1,Day Drinking
Tonight I Won't Be ThereAdam Wade,10,Time Machine
Tonight I'll Be Staying Here With YouBob Dylan,11,Nostalgia
Tonight I'll Say A PrayerEydie Gorme,10,Time Machine
Tonight I'm Yours (Don't Hurt Me)Rod Stewart,3,Sing Along
Tonight Is The NightLe Click,3,Sing Along
Tonight Is The NightOutasight,12,College Tailgate
Tonight It's YouCheap Trick,12,College Tailgate
Tonight Looks Good On YouJason Aldean,6,Let's Dance
You Ain't Going NowhereThe Byrds,11,Nostalgia
You Ain't Seen Nothing YetFigures On A Beach,0,Chill Kickback
You And I / You And IGlee Cast,4,Concert Pregame
You And Me TonightDeja,8,Songs You Forgot About
You And MeAlice Cooper,2,"Bro, I'm Sad"
You And MeDave Matthews Band,2,"Bro, I'm Sad"
You And MeLiner,0,Chill Kickback
You And TequilaKenny Chesney Featuring Grace Potter,2,"Bro, I'm Sad"
"You And Your Folks, Me And My FolksFunkadelic",0,Chill Kickback
You And Your FriendsWiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,12,College Tailgate
You Angel YouManfred Mann's Earth Band,2,"Bro, I'm Sad"
You Are A SongBatdorf & Rodney,8,Songs You Forgot About
You Are BeautifulJohnny Mathis,10,Time Machine
You Are BeautifulThe Stylistics,2,"Bro, I'm Sad"
You Are EverythingThe Stylistics,4,Concert Pregame
You Are In My SystemThe System,7,Long Talks and Beach Walks
You Are MineFrankie Avalon,1,Day Drinking
You Are My EverythingSurface,11,Nostalgia
You Are My StarshipNorman Connors,2,"Bro, I'm Sad"
You Are My SunshineJohnny And The Hurricanes,8,Songs You Forgot About
You Are My SunshineMitch Ryder,4,Concert Pregame
You Are Not AloneMichael Jackson,2,"Bro, I'm Sad"
You Are On My MindChicago,0,Chill Kickback
You Are SheChad & Jeremy,8,Songs You Forgot About
You Are The Best ThingRay LaMontagne,6,Let's Dance
You Are The GirlThe Cars,4,Concert Pregame
You Are The OneSugar Bears,0,Chill Kickback
You Are The OneTKA,11,Nostalgia
